,ProfileName,Text
409401,anonymous,"['fell', 'love', 'candy', 'back', '1988', 'small', 'given', 'small', 'pack', 'grocery', 'store', 'thought', 'greatest', 'thing', 'everbr', 'unique', 'texture', 'outside', 'tiny', 'crunchy', 'coating', 'gummy', 'chewy', 'inside', 'black', 'raspberry', 'raspberry', 'flavor', 'different', 'greatbr', 'warned', 'though', 'make', 'sure', 'haribo', 'manufacturer', 'jelly', 'belly', 'others', 'also', 'make', 'similar', 'shapped', 'colored', 'candy', 'nothing', 'like', 'imitator', 'basically', 'cheap', 'sprinkle', 'covered', 'gummy', 'bear', 'avoid']"
409656,gary peterson,"['couple', 'day', 'picked', 'ounce', 'amys', 'organic', 'soup', 'variety', 'chunky', 'tomato', 'bisque', 'found', 'gourmet', 'section', 'store', 'along', 'amys', 'product', 'bowl', 'soup', 'late', 'morning', 'brunch', 'helping', 'scrambled', 'egg', 'mmmmm', 'good', 'soup', 'gosh', 'used', 'stuff', 'like', 'campbell', 'cream', 'tomato', 'world', 'apart', 'excellent', 'flavor', 'wonderful', 'nice', 'texture', 'tomato', 'chunk', 'best', 'canned', 'soup', 'remember', 'wide', 'variety', 'food', 'soup', 'repeat', 'againbr', 'gary', 'peterson']"
409694,gary peterson,"['well', 'keep', 'away', 'thing', 'like', 'newmanos', 'creme', 'filled', 'mint', 'chocolate', 'cooky', '13ounce', 'packet', 'made', 'organic', 'flour', 'organic', 'sugar', 'hmmmm', 'could', 'resist', 'well', 'couldnt', 'theyre', 'little', 'occasional', 'treat', 'tell', 'delicious', 'much', 'better', 'nutrition', 'treat', 'usually', 'trouble', 'cant', 'stop', 'reasonable', 'number', 'theyre', 'good', 'hint', 'mint', 'perfectbr', 'gary', 'peterson']"
409736,c f hill cfh,"['using', 'fresh', 'step', 'multiple', 'several', 'month', 'cat', 'clump', 'well', 'like', 'well', 'control', 'odor', 'also', 'really', 'like', 'prime', 'eligible', 'shipping', 'mean', 'carry', 'porch', 'great', 'since', 'accidentally', 'ordered', 'box', '250lbs', 'twoday', '1click', 'button', 'kept', 'returning', 'error', 'didnt', 'think', 'check', 'click', 'resulted', 'order', 'kitty', 'litter', 'considered', 'grocery', 'item', 'generally', 'eligible', 'return', 'amazon', 'find', 'make', 'right', 'satisfactionbr', 'good', 'kitty', 'litter', 'using', 'foreseeable', 'futurebr', 'highly', 'recommendedbr']"
409770,o brown ms o khannahbrown,"['numi', 'tea', 'chinese', 'breakfast', 'yunnan', 'black', 'premium', 'numi', 'certified', 'organic', 'kosher', 'ingredient', 'fair', 'trade', 'certified', 'organic', 'high', 'mountain', 'yunnan', 'black', 'flowery', 'orange', 'pekoe', 'nothing', 'artificial', 'numi', 'teabr', 'manufacturer', 'writes', 'noble', 'grown', 'mist', 'covered', 'mountain', 'yunnan', 'province', 'distinguishes', 'fine', 'organic', 'black', 'perfect', 'sense', 'balance', 'exquisite', 'tiger', 'color', 'lean', 'vibrancy', 'make', 'suitable', 'time', 'like', 'complex', 'wine', 'perfect', 'food', 'marrying', 'well', 'wide', 'variety', 'dish', 'distant', 'hard', 'place', 'floral', 'quality', 'leaf', 'mouth', 'tasting', 'clean', 'spring', 'water', 'energizes', 'body', 'mind', 'harmoniously', 'best', 'coffee', 'proud', 'bring', 'high', 'grade', 'leafbr', 'although', 'say', 'orange', 'pekoe', 'doe', 'taste', 'citrusy', 'strong', 'morning', 'black', 'taste', 'flowery', 'overtone', 'like', 'regular', 'orange', 'pekoe', 'upgraded', 'many', 'many', 'time', 'something', 'delicate', 'lovely', 'flowery', 'added', 'perfect', 'morning', 'anytime', 'want', 'highquality', 'pickmeupbr', 'like', 'numi', 'tea', 'ityou', 'wont', 'sorry', 'numi', 'love', 'regular', 'black', 'probably', 'best', 'youve', 'ever', 'youll', 'wonder', 'ever', 'drank', 'stuffbr']"
409773,o brown ms o khannahbrown,"['numi', 'tea', 'chinese', 'breakfast', 'yunnan', 'black', 'premium', 'numi', 'certified', 'organic', 'kosher', 'ingredient', 'fair', 'trade', 'certified', 'organic', 'high', 'mountain', 'yunnan', 'black', 'flowery', 'orange', 'pekoe', 'nothing', 'artificial', 'numi', 'teabr', 'manufacturer', 'writes', 'noble', 'grown', 'mist', 'covered', 'mountain', 'yunnan', 'province', 'distinguishes', 'fine', 'organic', 'black', 'perfect', 'sense', 'balance', 'exquisite', 'tiger', 'color', 'lean', 'vibrancy', 'make', 'suitable', 'time', 'like', 'complex', 'wine', 'perfect', 'food', 'marrying', 'well', 'wide', 'variety', 'dish', 'distant', 'hard', 'place', 'floral', 'quality', 'leaf', 'mouth', 'tasting', 'clean', 'spring', 'water', 'energizes', 'body', 'mind', 'harmoniously', 'best', 'coffee', 'proud', 'bring', 'high', 'grade', 'leafbr', 'although', 'say', 'orange', 'pekoe', 'doe', 'taste', 'citrusy', 'strong', 'morning', 'black', 'taste', 'flowery', 'overtone', 'like', 'regular', 'orange', 'pekoe', 'upgraded', 'many', 'many', 'time', 'something', 'delicate', 'lovely', 'flowery', 'added', 'perfect', 'morning', 'anytime', 'want', 'highquality', 'pickmeupbr', 'like', 'numi', 'tea', 'ityou', 'wont', 'sorry', 'numi', 'love', 'regular', 'black', 'probably', 'best', 'youve', 'ever', 'youll', 'wonder', 'ever', 'drank', 'stuffbr', 'highly', 'recommendedbr']"
409811,jessica,"['husband', 'love', 'sauce', 'verified', 'delicious', 'grilled', 'chicken', 'pork', 'next', 'kabob', 'allorganic', 'ingredient', 'even', 'ground', 'chicken', 'month', 'cant', 'wait', 'spicy', 'version']"
409845,o brown ms o khannahbrown,"['well', 'dark', 'chocolate', 'creamy', 'lavenderyabsolutely', 'perfect', 'dont', 'really', 'taste', 'blueberry', 'lavender', 'subtle', 'perfect', 'dagoba', 'organic', 'chocolate', 'best', 'incredibly', 'pleasurable', 'barits', 'good', 'well', 'full', 'antioxidant', 'thrilled', 'amazon', 'offer', 'affordably', 'twelve', 'pack', 'enjoy', 'dark', 'chocolate', 'disappointedbr']"
409846,o brown ms o khannahbrown,"['well', 'dark', 'chocolate', 'creamy', 'lavenderyabsolutely', 'perfect', 'dont', 'really', 'taste', 'blueberry', 'lavender', 'subtle', 'perfect', 'dagoba', 'organic', 'chocolate', 'best', 'incredibly', 'pleasurable', 'barits', 'good', 'well', 'full', 'antioxidant', 'thrilled', 'amazon', 'offer', 'affordably', 'twelve', 'pack', 'enjoy', 'dark', 'chocolate', 'disappointedbr']"
410056,jessica,"['kcups', 'perfect', 'fall', 'mood', 'flavor', 'sweet', 'delicious', 'would', 'choose', 'venturing', 'cold', 'apple', 'orchard']"
410128,rebecca of amazon the rebecca review,"['would', 'date', 'juicy', 'mildly', 'sweet', 'contain', 'pit', 'remove', 'eating', 'quite', 'delicious', 'recently', 'read', 'recipe', 'pecan', 'inside', 'date', 'sort', 'taste', 'like', 'pecan', 'good', 'food', 'snack', 'might', 'also', 'want', 'know', 'high', 'potassium', 'lot', 'fiber', 'high', 'antioxidantsbr', 'rebecca', 'review']"
410471,jen,"['received', 'gift', 'beautiful', 'package', 'attempting', 'make', 'actuallybr', 'problem', 'basically', 'instruction', 'make', 'spice', 'mixed', 'dried', 'pasta', 'make', 'pretty', 'difficult', 'separate', 'cookbr', 'say', 'spice', 'packet', 'olive', 'vinegar', 'sauce', 'blender', 'ingredient', 'size', 'blender', 'painbr', 'say', 'vegetable', 'vegetable', 'dried', 'wouldnt', 'work', 'allbr', 'difficult', 'understand', 'make', 'spice', 'mixed', 'pasta', 'make', 'hard', 'separate', 'cook']"
410534,karen,"['happy', 'find', 'gluten', 'free', 'dish', 'whole', 'family', 'enjoy', 'black', 'bean', 'muir', 'glen', 'fire', 'roasted', 'diced', 'tomato', 'wchilies', 'also', 'added', 'ground', 'beef', 'like', 'little', 'sharp', 'cheddar', 'grated', 'allergic', 'dairy', 'still', 'love', 'without', 'cheese']"
410537,c f hill cfh,"['tully', 'coffee', 'italian', 'roast', 'bold', 'kcups', 'make', 'good', 'coffee', 'hrefhttpwwwamazoncomgpproductb000aqpmhakeurig', 'elite', 'gourmet', 'singlecup', 'homebrewing', 'systema', 'fairly', 'strong', 'tasting', 'brew', 'much', 'flavor', 'hrefhttpwwwamazoncomgpproductb0029xdzikcoffee', 'people', 'donut', 'shop', 'kcups', 'keurig', 'brewer', 'pack', 'amazon', 'frustrationfree', 'packaginga', 'generally', 'drink', 'morningbr', 'really', 'enjoy', 'rich', 'flavor', 'coffee', 'wife', 'think', 'slightly', 'burnt', 'tasting', 'bold', 'hrefhttpwwwamazoncomgpproductb001d0izbmemerils', 'easy', 'bold', 'coffee', 'keurig', 'brewer', '24count', 'kcups', 'pack', 'made', 'machine', 'large', 'settingbr', 'recommendedbr']"
410622,linda,"['delicious', 'flavor', 'brewed', 'kurig', 'correct', 'kcup', 'insert', 'bold', 'flavor', 'great', 'coffee', 'lover', 'like', 'dark', 'flavor']"
410752,lynrie oh hell no,"['item', 'welcome', 'addition', 'emergency', 'stash', 'living', 'tornado', 'alley', 'even', 'dont', 'blown', 'away', 'electricity', 'problem', 'refrigeration', 'cooking', 'become', 'issue', 'used', 'salad', 'mixed', 'ingredient', 'sandwich', 'addition', 'soup', 'definite', 'change', 'tuna', 'fish']"
410886,mike,"['chip', 'fresh', 'shipped', 'safely', 'afghanistan', 'quickly', 'would', 'definately', 'order', 'chip', 'finish', 'others']"
411000,mike,"['love', 'cranberry', 'apple', 'crystal', 'light', 'flavor', 'tolerate', 'cranberry', 'apple', 'drink', 'mine', 'weak', 'make', 'quart', 'quart', 'pack', 'like', 'money', 'price', 'tripled', 'last', 'month', 'buying', 'crystal', 'light', 'canister', 'silly', 'kraft', 'stop', 'messing', 'flavor', 'keep', 'supplying', 'customer', 'want']"
411128,sarah,"['love', 'color', 'spiral', 'brand', 'pretty', 'good', 'liked', 'usda', 'organic', 'deal', 'warehouse', 'however', 'dont', 'always', 'stay', 'together', 'shipping', 'thicker', 'spiral', 'easilly', 'cooked']"
411313,linda,"['looking', 'alternative', 'healthy', 'protein', 'snack', 'le', 'slim', 'jims', 'texas', 'sounded', 'like', 'awesome', 'flavorso', 'bought', 'never', 'tried', 'thempick', 'rubber', 'band', 'baste', 'sauce', 'protein', 'jerky', 'taste', 'likea', 'flavored', 'rubber', 'band', 'ever', 'world', 'longer', 'protein', 'choice', 'available']"
411334,david,"['tried', 'every', 'vegan', 'jerky', 'item', 'market', 'excited', 'find', 'completely', 'glutenbased', 'offering', 'reasonable', 'proteintocalories', 'ratio', 'reasonable', 'priceperounce', 'plus', 'great', 'review', 'boot', 'product', 'discovered', 'great', 'chagrin', 'requires', 'refrigeration', 'opening', 'doe', 'face', 'jerky', 'supposed', 'disclosed', 'anywhere', 'amazon', 'product', 'description', 'ouch', 'much', 'taking', 'package', 'trail', 'anywhere', 'else', 'matterbr', 'also', 'aware', 'product', 'unlike', 'several', 'competitive', 'vegan', 'jerky', 'product', 'made', 'taiwan', 'could', 'mean', 'us', 'chinese', 'gluten', 'thats', 'source', 'personally', 'avoid', 'significant', 'food', 'safety', 'issue', 'past', 'however', 'contacted', 'manufacturer', 'told', 'gluten', 'imported', 'either', 'australia', 'western', 'europe', 'usamost', 'ingredient', 'source', 'manufacture', 'taiwan', 'way', 'cooking', 'wheat', 'gluten', 'found', 'westbr', 'said', 'taste', 'pretty', 'good', 'packaging', 'give', 'softer', 'texture', 'competitive', 'product', 'personally', 'still', 'prefer']"
411396,anonymous,"['vegetarian', 'trouble', 'finding', 'decent', 'jerky', 'decided', 'texas', 'flavor', 'like', 'fact', 'meaty', 'texture', 'hard', 'leather', 'texture', 'tend', 'avoid', 'jerky', 'hard', 'enough', 'floss', 'teeth', 'avoid', 'irritation', 'gum', 'thats', 'true', 'meat', 'besides', 'texture', 'also', 'tasted', 'like', 'meat', 'however', 'also', 'tasted', 'like', 'someone', 'trying', 'make', 'flavored', 'candy', 'sweet', 'overall', 'taste', 'go', 'nut', 'though', 'theyre', 'completely', 'wasted']"
411622,anonymous,"['taste', 'good', 'enough', 'affordable', 'enough', 'every', 'sweet', 'super', 'bright', 'almostneon', 'green', 'like', 'medium', 'high', 'grade', 'matcha', 'bitter', 'unpleasant', 'stale', 'brownish', 'like', 'maldens', 'similarly', 'priced', 'matcha', 'slightly', 'expensive', 'maldens', 'matcha', '340oz', '262oz', 'bulk', 'maldens', '250oz', 'quality', 'superior', 'highly', 'recommend', 'overall', 'good', 'mathca', 'really', 'good', 'pricebr', 'first', 'matcha', 'wont', 'disappointed', 'youre', 'impressed', 'taste', 'keep', 'mind', 'next', 'step', 'quality', 'available', 'amazon', 'around', '10oz', 'domatchas', 'harvest']"
411741,sarah,"['great', 'used', 'husband', 'tasted', 'go', 'great', 'fresh', 'mint', 'thrown', 'brew']"
411797,laura,"['good', 'pricebag', 'reason', 'doesnt', 'great', 'even', 'strong', 'flavor']"
411804,laura,"['looking', 'really', 'good', 'chai', 'make', 'home', 'good', 'review', 'local', 'grocery', 'store', 'actually', 'carried', 'brought', 'home', 'made', 'literally', 'couldnt', 'drink', 'sugar', 'extra', 'cream', 'even', 'able', 'take', 'sip', 'thats', 'reslly', 'saying', 'domething', 'usually', 'take', 'little', 'sugar', 'actually', 'like', 'bitter', 'black', 'chai', 'stash', 'isnt', 'bitter', 'much', 'plsin', 'love', 'chai', 'used', 'order', 'loose', 'leaf', 'high', 'price', 'place', 'online', 'doesnt', 'anymore', 'guess', 'terrible', 'taste', 'cant', 'begin', 'describe', 'like', 'dirt', 'sour', 'cinnamon', 'like', 'cinnamon', 'clove', 'sure', 'complaint', 'reviewer', 'really', 'taste', 'like', 'bitter', 'sour', 'cheap', 'spice', 'glad', 'sale', 'store', 'rather', 'wasted', 'money', 'ordering', 'willbe', 'going', 'work', 'annonously', 'know', 'perhaps', 'throw', 'dont', 'like', 'wasteful', 'cant', 'bear', 'thought', 'drinking', 'whole']"
411923,chris,"['simply', 'best', 'ever', 'found', 'flavor', 'incredible', 'combined', 'sweetener', 'half', 'half', 'amazon', 'offer', 'great', 'price', 'shipping', 'door', 'dont', 'take', 'chance', 'finding', 'store', 'looking', 'fabulous', 'tasting', 'tealook']"
411948,c2,"['discovered', 'work', 'drinking', 'past', 'year', 'awesome', 'dont', 'even', 'need', 'sugar', 'water', 'voila', 'instant', 'licorice', 'flavor', 'youre', 'familiar', 'stash', 'tea', 'sure', 'give', 'wonderful', 'rich', 'flavored', 'tea', 'strong', 'weak', 'come', 'zillion', 'variety', 'equally', 'good', 'sign', 'auto', 'delivery', 'youll', 'back', 'highly', 'recommend']"
411952,stephanie,"['bought', 'mother', 'tasted', 'restaurant', 'favorite']"
412012,john,"['ordered', 'automatic', 'delivery', 'option', 'excellent', 'auto', 'delivery', 'convenient']"
412024,o brown ms o khannahbrown,"['stash', 'lemon', 'ginger', 'caffeine', 'free', 'herbal', 'basic', 'lemon', 'ginger', 'tasting', 'strongly', 'ginger', 'full', 'flavoring', 'oddly', 'even', 'contains', 'better', 'commercial', 'highly', 'processed', 'nonorganic', 'tea', 'much', 'prefer', 'organic', 'tea', 'made', 'without', 'artificial', 'flavoring', 'certainly', 'without', 'picky', 'herb', 'tea', 'looking', 'something', 'strongly', 'flavored', 'introduction', 'world', 'teasans', 'decaffeinated', 'beverage', 'would', 'fine', 'like', 'subtle', 'true', 'pure', 'taste', 'discern', 'complex', 'difference', 'natural', 'commercial', 'tea', 'definitely', 'would', 'recommend', 'numi', 'yogi', 'traditional', 'medicinals', 'even', 'stash', 'organic', 'line', 'tea', 'come', 'wonderful', 'lemon', 'ginger', 'organic', 'teabr', 'stash', 'lemon', 'ginger', 'contains', 'ginger', 'root', 'lemongrass', 'lemon', 'flavor', 'safflower', 'hibiscus', 'citric', 'acid', 'soybr', 'unfortunately', 'nothing', 'specialbr']"
412029,o brown ms o khannahbrown,"['stash', 'chamomile', 'caffeine', 'free', 'herbal', 'totally', 'natural', 'tea', 'containing', 'chamomile', 'flower', 'although', 'like', 'mean', 'rather', 'weak', 'still', 'fine', 'teajust', 'teabags', 'many', 'people', 'find', 'subtle', 'think', 'stash', 'natural', 'tea', 'seem', 'little', 'mild', 'undistinguished', 'flavored', 'tea', 'superpowerful', 'erring', 'side', 'powerful', 'overwhelming', 'drinker', 'type', 'strong', 'added', 'flavoring', 'pick', 'always', 'take', 'subtle', 'make', 'tea', 'like', 'chamomile', 'stronger', 'doubling', 'bag', 'cant', 'make', 'strongly', 'flavored', 'tea', 'weakerbr', 'stash', 'around', 'year', 'moving', 'direction', 'organic', 'loose', 'tea', 'true', 'flavor', 'instead', 'added', 'flavoring', 'appreciate', 'chamomile', 'pure', 'wish', 'could', 'little', 'flavorfulbr', 'still', 'recommendedbr']"
412045,o brown ms o khannahbrown,"['stash', 'licorice', 'spice', 'caffeine', 'free', 'herbal', 'sweet', 'flavor', 'licorice', 'tea', 'known', 'along', 'several', 'nice', 'spice', 'complement', 'licorice', 'lovely', 'moresubtlethanchai', 'licorice', 'spice', 'contains', 'licorice', 'root', 'cinnamon', 'orange', 'peel', 'star', 'anise', 'sarsaparilla', 'natural', 'vanilla', 'flavor', 'natural', 'orange', 'flavor', 'natural', 'clove', 'flavor', 'natural', 'cardamom', 'flavor', 'natural', 'cinnamon', 'flavor', 'sweet', 'deliciousbr', 'dont', 'need', 'anything', 'licorice', 'spice', 'even', 'normally', 'like', 'sweetened', 'perfect', 'also', 'smooth', 'taste', 'despite', 'flavoring', 'bag', 'come', 'stamped', 'expiration', 'date', 'like', 'sure', 'fresh', 'date', 'mine', 'month', 'away', 'take', 'time', 'definitely', 'recommendedbr']"
412072,rebecca of amazon the rebecca review,"['stash', 'cinnamon', 'apple', 'chamomile', 'comforting', 'blend', 'apple', 'hibiscus', 'chamomile', 'cinnamon', 'teabags', 'give', 'much', 'fullbodied', 'flavor', 'tasted', 'quite', 'cinnamonapple', 'tea', 'favorite', 'much', 'cinnamon', 'enough', 'apple', 'flavor', 'even', 'delicious', 'sweetened', 'huckleberry', 'honey', 'want', 'drink', 'decorating', 'christmas', 'eating', 'piece', 'cake', 'especially', 'good', 'butter', 'cake', 'hrefhttpwwwamazoncomgpproduct0811867811all', 'cake', 'consideredabr', 'rebecca', 'review']"
412076,linda,"['love', 'lemon', 'ginger', 'rich', 'flavor', 'found', 'brand', 'compare']"
412080,o brown ms o khannahbrown,"['stash', 'wild', 'raspberry', 'caffeine', 'free', 'herbal', 'strong', 'fruity', 'great', 'love', 'taste', 'raspberry', 'hibiscus', 'contains', 'hibiscus', 'orange', 'peel', 'lemongrass', 'rosehip', 'natural', 'raspberry', 'flavor', 'licorice', 'powder', 'citric', 'acid', 'package', 'say', 'also', 'contains', 'make', 'little', 'sense', 'fine', 'tasting', 'herb', 'teabr', 'like', 'subtle', 'crazy', 'wild', 'raspberry', 'like', 'celestial', 'seasoning', 'commercial', 'tea', 'think', 'good', 'reason', 'gave', 'four', 'star', 'instead', 'five', 'isnt', 'pure', 'could', 'contains', 'additive', 'flavoring', 'tell', 'prefer', 'subtle', 'save', 'five', 'star', 'best', 'tea', 'tried', 'like', 'flavor', 'cant', 'taste', 'additive', 'finebr', 'recommendedbr']"
412188,karen,"['first', 'tempted', 'give', 'slightly', 'higher', 'rating', 'guess', 'depends', 'sensivity', 'flavoring', 'used', 'actually', 'fairly', 'expectation', 'better', 'expected', 'used', 'make', 'tuna', 'salad', 'flavor', 'better', 'suited', 'perhaps', 'strict', 'carb', 'diet', 'seems', 'good', 'enough']"
412198,c f hill cfh,"['understanding', 'diet', 'salad', 'dressing', 'gluten', 'carbs', 'sugar', 'calorie', 'long', 'forgiving', 'weaker', 'taste', 'full', 'calorie', 'counter', 'partsbr', 'flavor', 'bought', 'caesar', 'honey', 'dijon', 'good', 'tasting', 'enjoyablebr', 'recommended']"
